ID,Name,Pokedex Number,Supertype,Subtypes,HP,Types,Attacks,Weaknesses,Retreat Cost,Set Name,Release Date,Artist,Rarity,Card Image (Small),Card Image HiRes,TCG Player URL,TCG Price Date,TCG Market Price USD (Normal),TCG Low Price USD (Normal),TCG High Price USD (Normal),TCG Market Price USD (Reverse Holofoil),TCG Low Price USD (Reverse Holofoil),TCG High Price USD (Reverse Holofoil),TCG Market Price USD (Holofoil),TCG Low Price USD (Holofoil),TCG High Price USD (Holofoil)
sv1-37,Crocalor,910.0,Pokémon,Stage 1,100,Fire,"Bite (50), Rolling Tackle (100)",Water ×2,3,Scarlet & Violet,2023/03/31,kantaro,Uncommon,https://images.pokemontcg.io/sv1/37.png,https://images.pokemontcg.io/sv1/37_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-37,2025/02/22,0.05,0.01,4.95,0.15,0.1,4.95,,,
sv1-57,Wugtrio,961.0,Pokémon,Stage 1,90,Water,"Headbutt (30), Undersea Tunnel ()",Lightning ×2,2,Scarlet & Violet,2023/03/31,KIYOTAKA OSHIYAMA,Uncommon,https://images.pokemontcg.io/sv1/57.png,https://images.pokemontcg.io/sv1/57_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-57,2025/02/22,0.06,0.01,4.95,0.15,0.08,4.95,,,
sv1-38,Skeledirge,911.0,Pokémon,Stage 2,180,Fire,"Passionate Singing (50), Blazing Shout (190)",Water ×2,3,Scarlet & Violet,2023/03/31,nagimiso,Rare,https://images.pokemontcg.io/sv1/38.png,https://images.pokemontcg.io/sv1/38_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-38,2025/02/22,,,,0.17,0.09,4.95,0.12,0.01,4.99
sv1-59,Cetoddle,974.0,Pokémon,Basic,100,Water,"Icicle (10), Sharp Fin (60)",Metal ×2,3,Scarlet & Violet,2023/03/31,Kouki Saitou,Common,https://images.pokemontcg.io/sv1/59.png,https://images.pokemontcg.io/sv1/59_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-59,2025/02/22,0.06,0.01,4.95,0.21,0.06,4.95,,,
sv1-40,Charcadet,935.0,Pokémon,Basic,70,Fire,Heat Blast (60),Water ×2,1,Scarlet & Violet,2023/03/31,nagimiso,Common,https://images.pokemontcg.io/sv1/40.png,https://images.pokemontcg.io/sv1/40_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-40,2025/02/22,0.07,0.01,4.95,0.14,0.09,4.95,,,
sv1-46,Buizel,418.0,Pokémon,Basic,70,Water,"Rain Splash (10), Razor Fin (20)",Lightning ×2,1,Scarlet & Violet,2023/03/31,Mizue,Common,https://images.pokemontcg.io/sv1/46.png,https://images.pokemontcg.io/sv1/46_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-46,2025/02/22,0.05,0.01,4.95,0.1,0.01,4.95,,,
sv1-60,Cetitan,975.0,Pokémon,Stage 1,180,Water,"Hammer In (50), Sweeping Tackle (200-)",Metal ×2,3,Scarlet & Violet,2023/03/31,Anesaki Dynamic,Uncommon,https://images.pokemontcg.io/sv1/60.png,https://images.pokemontcg.io/sv1/60_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-60,2025/02/22,0.05,0.01,4.95,0.15,0.05,4.95,,,
sv1-49,Clauncher,692.0,Pokémon,Basic,70,Water,Vise Grip (10),Lightning ×2,1,Scarlet & Violet,2023/03/31,miki kudo,Common,https://images.pokemontcg.io/sv1/49.png,https://images.pokemontcg.io/sv1/49_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-49,2025/02/22,0.05,0.01,4.95,0.1,0.01,4.95,,,
sv1-50,Clawitzer,693.0,Pokémon,Stage 1,120,Water,"Water Gun (50), Aqua Cannon (160)",Lightning ×2,2,Scarlet & Violet,2023/03/31,Souichirou Gunjima,Common,https://images.pokemontcg.io/sv1/50.png,https://images.pokemontcg.io/sv1/50_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-50,2025/02/22,0.06,0.01,4.95,0.09,0.01,4.95,,,
sv1-53,Quaxwell,913.0,Pokémon,Stage 1,100,Water,"Rain Splash (20), Spiral Kick (70)",Lightning ×2,1,Scarlet & Violet,2023/03/31,kirisAki,Uncommon,https://images.pokemontcg.io/sv1/53.png,https://images.pokemontcg.io/sv1/53_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-53,2025/02/22,0.05,0.01,4.95,0.16,0.09,4.95,,,
sv1-54,Quaquaval,914.0,Pokémon,Stage 2,170,Water,Hydro Kick (140),Lightning ×2,2,Scarlet & Violet,2023/03/31,Kouki Saitou,Rare,https://images.pokemontcg.io/sv1/54.png,https://images.pokemontcg.io/sv1/54_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-54,2025/02/22,,,,0.16,0.08,4.95,0.11,0.01,10.44
sv1-55,Wiglett,960.0,Pokémon,Basic,50,Water,Twisting Strike (10),Lightning ×2,1,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/55.png,https://images.pokemontcg.io/sv1/55_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-55,2025/02/22,0.06,0.01,4.95,0.21,0.02,4.95,,,
sv1-27,Capsakid,951.0,Pokémon,Basic,60,Grass,Slightly Spicy (10),Fire ×2,1,Scarlet & Violet,2023/03/31,Kouki Saitou,Common,https://images.pokemontcg.io/sv1/27.png,https://images.pokemontcg.io/sv1/27_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-27,2025/02/22,0.08,0.01,4.95,0.12,0.02,4.95,,,
sv1-30,Growlithe,58.0,Pokémon,Basic,70,Fire,Relentless Flames (30×),Water ×2,2,Scarlet & Violet,2023/03/31,kawayoo,Common,https://images.pokemontcg.io/sv1/30.png,https://images.pokemontcg.io/sv1/30_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-30,2025/02/22,0.08,0.01,4.95,0.1,0.01,4.95,,,
sv1-28,Capsakid,951.0,Pokémon,Basic,70,Grass,"Increasing Spice (), Playful Kick (50)",Fire ×2,1,Scarlet & Violet,2023/03/31,GIDORA,Common,https://images.pokemontcg.io/sv1/28.png,https://images.pokemontcg.io/sv1/28_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-28,2025/02/22,0.09,0.01,4.95,0.16,0.07,4.95,,,
sv1-32,Arcanine ex,59.0,Pokémon,"Stage 1, Tera, ex",280,Fire,"Raging Claws (30+), Bright Flame (250)",Water ×2,3,Scarlet & Violet,2023/03/31,5ban Graphics,Double Rare,https://images.pokemontcg.io/sv1/32.png,https://images.pokemontcg.io/sv1/32_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-32,2025/02/22,,,,,,,0.82,0.25,15.0
sv1-35,Torkoal,324.0,Pokémon,Basic,130,Fire,"Stampede (30), Concentrated Fire (80×)",Water ×2,3,Scarlet & Violet,2023/03/31,Kurata So,Uncommon,https://images.pokemontcg.io/sv1/35.png,https://images.pokemontcg.io/sv1/35_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-35,2025/02/22,0.06,0.01,5.0,0.19,0.05,4.95,,,
sv1-36,Fuecoco,909.0,Pokémon,Basic,80,Fire,"Gnaw (10), Combustion (50)",Water ×2,2,Scarlet & Violet,2023/03/31,Akira Komayama,Common,https://images.pokemontcg.io/sv1/36.png,https://images.pokemontcg.io/sv1/36_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-36,2025/02/22,0.06,0.01,4.95,0.1,0.02,4.95,,,
sv1-39,Charcadet,935.0,Pokémon,Basic,60,Fire,Ember (30),Water ×2,1,Scarlet & Violet,2023/03/31,Souichirou Gunjima,Common,https://images.pokemontcg.io/sv1/39.png,https://images.pokemontcg.io/sv1/39_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-39,2025/02/22,0.07,0.01,4.95,0.16,0.05,4.95,,,
sv1-43,Slowbro,80.0,Pokémon,Stage 1,100,Water,Bubble Drain (60),Lightning ×2,3,Scarlet & Violet,2023/03/31,Shinji Kanda,Rare,https://images.pokemontcg.io/sv1/43.png,https://images.pokemontcg.io/sv1/43_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-43,2025/02/22,,,,0.23,0.07,4.95,0.13,0.01,4.95
sv1-47,Floatzel,419.0,Pokémon,Stage 1,120,Water,Hydro Pump (50+),Lightning ×2,1,Scarlet & Violet,2023/03/31,Gemi,Uncommon,https://images.pokemontcg.io/sv1/47.png,https://images.pokemontcg.io/sv1/47_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-47,2025/02/22,0.07,0.01,4.95,0.13,0.05,4.95,,,
sv1-48,Alomomola,594.0,Pokémon,Basic,120,Water,"Surf (30), Aqua Slash (120)",Lightning ×2,2,Scarlet & Violet,2023/03/31,Shinji Kanda,Common,https://images.pokemontcg.io/sv1/48.png,https://images.pokemontcg.io/sv1/48_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-48,2025/02/22,0.07,0.01,4.95,0.1,0.02,4.95,,,
sv1-31,Growlithe,58.0,Pokémon,Basic,90,Fire,"Stoke (), Fire Claws (70)",Water ×2,3,Scarlet & Violet,2023/03/31,Tika Matsuno,Common,https://images.pokemontcg.io/sv1/31.png,https://images.pokemontcg.io/sv1/31_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-31,2025/02/22,0.1,0.02,4.95,0.24,0.1,4.95,,,
sv1-33,Houndour,228.0,Pokémon,Basic,70,Fire,"Bite (10), Flare (30)",Water ×2,1,Scarlet & Violet,2023/03/31,nagimiso,Common,https://images.pokemontcg.io/sv1/33.png,https://images.pokemontcg.io/sv1/33_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-33,2025/02/22,0.04,0.01,4.95,0.13,0.03,4.95,,,
sv1-34,Houndoom,229.0,Pokémon,Stage 1,120,Fire,"Sharp Fang (30), Fire Blast (150)",Water ×2,2,Scarlet & Violet,2023/03/31,hncl,Common,https://images.pokemontcg.io/sv1/34.png,https://images.pokemontcg.io/sv1/34_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-34,2025/02/22,0.06,0.01,4.95,0.11,0.03,4.95,,,
sv1-41,Armarouge,936.0,Pokémon,Stage 1,130,Fire,Flame Cannon (90),Water ×2,2,Scarlet & Violet,2023/03/31,AKIRA EGAWA,Rare,https://images.pokemontcg.io/sv1/41.png,https://images.pokemontcg.io/sv1/41_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-41,2025/02/22,,,,0.18,0.09,4.95,0.12,0.01,4.95
sv1-42,Slowpoke,79.0,Pokémon,Basic,70,Water,"Rest (), Headbutt (20)",Lightning ×2,2,Scarlet & Violet,2023/03/31,Narumi Sato,Common,https://images.pokemontcg.io/sv1/42.png,https://images.pokemontcg.io/sv1/42_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-42,2025/02/22,0.09,0.01,4.95,0.17,0.01,4.95,,,
sv1-44,Magikarp,129.0,Pokémon,Basic,30,Water,Jump (),Lightning ×2,1,Scarlet & Violet,2023/03/31,KIYOTAKA OSHIYAMA,Common,https://images.pokemontcg.io/sv1/44.png,https://images.pokemontcg.io/sv1/44_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-44,2025/02/22,0.06,0.01,4.95,0.13,0.01,4.95,,,
sv1-52,Quaxly,912.0,Pokémon,Basic,70,Water,"Pound (10), Kick (20)",Lightning ×2,1,Scarlet & Violet,2023/03/31,Mizue,Common,https://images.pokemontcg.io/sv1/52.png,https://images.pokemontcg.io/sv1/52_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-52,2025/02/22,0.04,0.01,4.95,0.17,0.02,89.0,,,
sv1-58,Cetoddle,974.0,Pokémon,Basic,80,Water,Tackle (30),Metal ×2,2,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/58.png,https://images.pokemontcg.io/sv1/58_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-58,2025/02/22,0.07,0.01,4.95,0.15,0.08,4.95,,,
sv1-61,Dondozo,977.0,Pokémon,Basic,160,Water,"Release Rage (50×), Heavy Splash (120)",Lightning ×2,4,Scarlet & Violet,2023/03/31,Souichirou Gunjima,Rare,https://images.pokemontcg.io/sv1/61.png,https://images.pokemontcg.io/sv1/61_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-61,2025/02/22,,,,0.14,0.05,4.95,0.1,0.01,7.0
sv1-63,Magnemite,81.0,Pokémon,Basic,60,Lightning,"Magnetic Switch (), Electro Ball (10)",Fighting ×2,1,Scarlet & Violet,2023/03/31,KIYOTAKA OSHIYAMA,Common,https://images.pokemontcg.io/sv1/63.png,https://images.pokemontcg.io/sv1/63_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-63,2025/02/22,0.09,0.01,4.95,0.08,0.01,4.95,,,
sv1-64,Magneton,82.0,Pokémon,Stage 1,90,Lightning,"Lightning Ball (20), Explosion (90)",Fighting ×2,2,Scarlet & Violet,2023/03/31,Shiburingaru,Common,https://images.pokemontcg.io/sv1/64.png,https://images.pokemontcg.io/sv1/64_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-64,2025/02/22,0.07,0.01,4.95,0.09,0.01,4.95,,,
sv1-62,Tatsugiri,978.0,Pokémon,Basic,70,Water,"Mise en Place (), Curl Up (30)",Lightning ×2,1,Scarlet & Violet,2023/03/31,OKACHEKE,Uncommon,https://images.pokemontcg.io/sv1/62.png,https://images.pokemontcg.io/sv1/62_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-62,2025/02/22,0.07,0.01,4.95,0.14,0.05,4.95,,,
sv1-69,Rotom,479.0,Pokémon,Basic,60,Lightning,Linear Attack (),Fighting ×2,1,Scarlet & Violet,2023/03/31,Nisota Niso,Common,https://images.pokemontcg.io/sv1/69.png,https://images.pokemontcg.io/sv1/69_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-69,2025/02/22,0.04,0.01,4.95,0.14,0.08,4.95,,,
sv1-66,Mareep,179.0,Pokémon,Basic,60,Lightning,"Static Shock (10), Electro Ball (40)",Fighting ×2,1,Scarlet & Violet,2023/03/31,Narumi Sato,Common,https://images.pokemontcg.io/sv1/66.png,https://images.pokemontcg.io/sv1/66_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-66,2025/02/22,0.12,0.01,4.95,0.09,0.01,4.95,,,
sv1-76,Pawmot,923.0,Pokémon,Stage 2,130,Lightning,Electro Paws (230),Fighting ×2,0,Scarlet & Violet,2023/03/31,Mizue,Rare,https://images.pokemontcg.io/sv1/76.png,https://images.pokemontcg.io/sv1/76_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-76,2025/02/22,,,,0.16,0.06,4.95,0.11,0.01,4.95
sv1-75,Pawmo,922.0,Pokémon,Stage 1,90,Lightning,"Thunder Shock (30), Head Bolt (70)",Fighting ×2,1,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/75.png,https://images.pokemontcg.io/sv1/75_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-75,2025/02/22,0.07,0.01,4.95,0.11,0.01,4.95,,,
sv1-80,Miraidon,1008.0,Pokémon,Basic,120,Lightning,"Sharp Fang (30), Lightning Laser (90)",Fighting ×2,1,Scarlet & Violet,2023/03/31,Kouki Saitou,Rare,https://images.pokemontcg.io/sv1/80.png,https://images.pokemontcg.io/sv1/80_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-80,2025/02/22,,,,0.17,0.05,4.95,0.09,0.01,10.44
sv1-77,Wattrel,940.0,Pokémon,Basic,50,Lightning,"Collect (), Glide (20)",Lightning ×2,1,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/77.png,https://images.pokemontcg.io/sv1/77_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-77,2025/02/22,0.05,0.01,4.95,0.12,0.05,4.95,,,
sv1-81,Miraidon ex,1008.0,Pokémon,"Basic, ex",220,Lightning,Photon Blaster (220),Fighting ×2,1,Scarlet & Violet,2023/03/31,5ban Graphics,Double Rare,https://images.pokemontcg.io/sv1/81.png,https://images.pokemontcg.io/sv1/81_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-81,2025/02/22,,,,,,,0.58,0.1,15.99
sv1-78,Wattrel,940.0,Pokémon,Basic,60,Lightning,Static Shock (20),Lightning ×2,1,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/78.png,https://images.pokemontcg.io/sv1/78_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-78,2025/02/22,0.06,0.01,4.95,0.13,0.05,4.95,,,
sv1-83,Hypno,97.0,Pokémon,Stage 1,110,Psychic,"Pendulum Influence (), Psychic Sphere (100)",Darkness ×2,2,Scarlet & Violet,2023/03/31,Toshinao Aoki,Uncommon,https://images.pokemontcg.io/sv1/83.png,https://images.pokemontcg.io/sv1/83_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-83,2025/02/22,0.06,0.01,4.95,0.2,0.04,4.95,,,
sv1-79,Kilowattrel,941.0,Pokémon,Stage 1,120,Lightning,"Skill Dive (), Thunder Blast (140)",Lightning ×2,1,Scarlet & Violet,2023/03/31,Kouki Saitou,Uncommon,https://images.pokemontcg.io/sv1/79.png,https://images.pokemontcg.io/sv1/79_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-79,2025/02/22,0.05,0.01,4.95,0.14,0.02,4.95,,,
sv1-86,Gardevoir ex,282.0,Pokémon,"Stage 2, ex",310,Psychic,Miracle Force (190),Darkness ×2,2,Scarlet & Violet,2023/03/31,N-DESIGN Inc.,Double Rare,https://images.pokemontcg.io/sv1/86.png,https://images.pokemontcg.io/sv1/86_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-86,2025/02/22,,,,,,,0.68,0.29,29.95
sv1-94,Dedenne,702.0,Pokémon,Basic,70,Psychic,Energy Munch (30),Metal ×2,1,Scarlet & Violet,2023/03/31,zig,Common,https://images.pokemontcg.io/sv1/94.png,https://images.pokemontcg.io/sv1/94_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-94,2025/02/22,0.06,0.01,4.95,0.18,0.05,4.95,,,
sv1-82,Drowzee,96.0,Pokémon,Basic,70,Psychic,"Forced Sleep (), Gentle Slap (30)",Darkness ×2,1,Scarlet & Violet,2023/03/31,OKACHEKE,Common,https://images.pokemontcg.io/sv1/82.png,https://images.pokemontcg.io/sv1/82_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-82,2025/02/22,0.07,0.01,4.95,0.09,0.01,4.95,,,
sv1-96,Klefki,707.0,Pokémon,Basic,70,Psychic,Joust (10),Metal ×2,1,Scarlet & Violet,2023/03/31,GOSSAN,Rare,https://images.pokemontcg.io/sv1/96.png,https://images.pokemontcg.io/sv1/96_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-96,2025/02/22,,,,0.27,0.15,4.95,0.18,0.01,4.95
sv1-84,Ralts,280.0,Pokémon,Basic,70,Psychic,Psyshot (30),Darkness ×2,1,Scarlet & Violet,2023/03/31,Tika Matsuno,Common,https://images.pokemontcg.io/sv1/84.png,https://images.pokemontcg.io/sv1/84_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-84,2025/02/22,0.07,0.01,4.95,0.18,0.01,4.95,,,
sv1-97,Fidough,926.0,Pokémon,Basic,50,Psychic,Rear Kick (20),Metal ×2,1,Scarlet & Violet,2023/03/31,Mizue,Common,https://images.pokemontcg.io/sv1/97.png,https://images.pokemontcg.io/sv1/97_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-97,2025/02/22,0.07,0.01,4.95,0.13,0.06,75.0,,,
sv1-85,Kirlia,281.0,Pokémon,Stage 1,90,Psychic,"Magical Shot (30), Psychic (60+)",Darkness ×2,1,Scarlet & Violet,2023/03/31,kawayoo,Common,https://images.pokemontcg.io/sv1/85.png,https://images.pokemontcg.io/sv1/85_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-85,2025/02/22,0.07,0.01,4.95,0.13,0.04,4.95,,,
sv1-98,Fidough,926.0,Pokémon,Basic,60,Psychic,"Springy (), Flop (30)",Metal ×2,2,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/98.png,https://images.pokemontcg.io/sv1/98_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-98,2025/02/22,0.09,0.01,4.95,0.23,0.05,4.95,,,
sv1-87,Shuppet,353.0,Pokémon,Basic,60,Psychic,Enveloping Shadow (10),Darkness ×2,1,Scarlet & Violet,2023/03/31,Jerky,Common,https://images.pokemontcg.io/sv1/87.png,https://images.pokemontcg.io/sv1/87_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-87,2025/02/22,0.09,0.01,4.95,0.12,0.03,4.95,,,
sv1-101,Flittle,955.0,Pokémon,Basic,40,Psychic,Spinning Attack (20),Darkness ×2,1,Scarlet & Violet,2023/03/31,Tika Matsuno,Common,https://images.pokemontcg.io/sv1/101.png,https://images.pokemontcg.io/sv1/101_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-101,2025/02/22,0.07,0.01,4.95,0.21,0.07,4.95,,,
sv1-89,Drifloon,425.0,Pokémon,Basic,70,Psychic,"Gust (10), Balloon Blast (30×)",Darkness ×2,1,Scarlet & Violet,2023/03/31,Taira Akitsu,Common,https://images.pokemontcg.io/sv1/89.png,https://images.pokemontcg.io/sv1/89_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-89,2025/02/22,0.08,0.01,4.95,0.11,0.03,4.95,,,
sv1-90,Drifblim,426.0,Pokémon,Stage 1,110,Psychic,"Gust (30), Curse Spreading ()",Darkness ×2,1,Scarlet & Violet,2023/03/31,Yuu Nishida,Uncommon,https://images.pokemontcg.io/sv1/90.png,https://images.pokemontcg.io/sv1/90_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-90,2025/02/22,0.06,0.01,4.95,0.15,0.04,4.95,,,
sv1-91,Flabébé,669.0,Pokémon,Basic,40,Psychic,Pollen Shot (20),Metal ×2,1,Scarlet & Violet,2023/03/31,Mizue,Common,https://images.pokemontcg.io/sv1/91.png,https://images.pokemontcg.io/sv1/91_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-91,2025/02/22,0.05,0.01,4.95,0.08,0.03,4.95,,,
sv1-65,Magnezone ex,462.0,Pokémon,"Stage 2, ex",330,Lightning,"Energy Crush (50×), Pulse Launcher (220)",Fighting ×2,3,Scarlet & Violet,2023/03/31,hncl,Double Rare,https://images.pokemontcg.io/sv1/65.png,https://images.pokemontcg.io/sv1/65_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-65,2025/02/22,,,,,,,0.6,0.18,89.0
sv1-67,Flaaffy,180.0,Pokémon,Stage 1,90,Lightning,"Thunder Shock (20), Electro Ball (60)",Fighting ×2,2,Scarlet & Violet,2023/03/31,Kurata So,Uncommon,https://images.pokemontcg.io/sv1/67.png,https://images.pokemontcg.io/sv1/67_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-67,2025/02/22,0.07,0.01,4.95,0.27,0.05,4.95,,,
sv1-71,Toxel,848.0,Pokémon,Basic,70,Lightning,Gnaw (20),Fighting ×2,2,Scarlet & Violet,2023/03/31,Yuu Nishida,Common,https://images.pokemontcg.io/sv1/71.png,https://images.pokemontcg.io/sv1/71_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-71,2025/02/22,0.06,0.01,4.95,0.08,0.01,4.95,,,
sv1-72,Toxtricity,849.0,Pokémon,Stage 1,130,Lightning,"Yank Away (), Thunder (120)",Fighting ×2,2,Scarlet & Violet,2023/03/31,Atsushi Furusawa,Uncommon,https://images.pokemontcg.io/sv1/72.png,https://images.pokemontcg.io/sv1/72_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-72,2025/02/22,0.05,0.01,4.95,0.13,0.06,4.95,,,
sv1-74,Pawmi,921.0,Pokémon,Basic,60,Lightning,"Light Punch (10), Zap Kick (20)",Fighting ×2,1,Scarlet & Violet,2023/03/31,kantaro,Common,https://images.pokemontcg.io/sv1/74.png,https://images.pokemontcg.io/sv1/74_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-74,2025/02/22,0.07,0.01,4.95,0.15,0.09,4.95,,,
sv1-93,Florges,671.0,Pokémon,Stage 2,140,Psychic,Moonblast (120),Metal ×2,2,Scarlet & Violet,2023/03/31,Haru Akasaka,Uncommon,https://images.pokemontcg.io/sv1/93.png,https://images.pokemontcg.io/sv1/93_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-93,2025/02/22,0.04,0.01,4.95,0.14,0.07,4.95,,,
sv1-100,Flittle,955.0,Pokémon,Basic,30,Psychic,Ram (10),Darkness ×2,0,Scarlet & Violet,2023/03/31,Hitoshi Ariga,Common,https://images.pokemontcg.io/sv1/100.png,https://images.pokemontcg.io/sv1/100_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-100,2025/02/22,0.06,0.01,4.95,0.18,0.04,4.95,,,
sv1-68,Pachirisu,417.0,Pokémon,Basic,70,Lightning,Everyone Discharge (10+),Fighting ×2,1,Scarlet & Violet,2023/03/31,Naoki Saito,Uncommon,https://images.pokemontcg.io/sv1/68.png,https://images.pokemontcg.io/sv1/68_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-68,2025/02/22,0.07,0.01,4.95,0.18,0.01,4.95,,,
sv1-70,Rotom,479.0,Pokémon,Basic,80,Lightning,"Junk Hunt (), Thunder Shock (20)",Fighting ×2,1,Scarlet & Violet,2023/03/31,Kouki Saitou,Common,https://images.pokemontcg.io/sv1/70.png,https://images.pokemontcg.io/sv1/70_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-70,2025/02/22,0.06,0.01,4.95,0.17,0.05,4.95,,,
sv1-73,Pawmi,921.0,Pokémon,Basic,50,Lightning,Jolt (),Fighting ×2,1,Scarlet & Violet,2023/03/31,Tika Matsuno,Common,https://images.pokemontcg.io/sv1/73.png,https://images.pokemontcg.io/sv1/73_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-73,2025/02/22,0.08,0.01,4.95,0.15,0.02,4.95,,,
sv1-88,Banette ex,354.0,Pokémon,"Stage 1, ex",250,Psychic,"Everlasting Darkness (30), Poltergeist (60×)",Darkness ×2,2,Scarlet & Violet,2023/03/31,PLANETA Mochizuki,Double Rare,https://images.pokemontcg.io/sv1/88.png,https://images.pokemontcg.io/sv1/88_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-88,2025/02/22,,,,,,,0.6,0.25,45.0
sv1-92,Floette,670.0,Pokémon,Stage 1,70,Psychic,Magical Leaf (30+),Metal ×2,1,Scarlet & Violet,2023/03/31,saino misaki,Common,https://images.pokemontcg.io/sv1/92.png,https://images.pokemontcg.io/sv1/92_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-92,2025/02/22,0.07,0.01,4.95,0.09,0.01,4.95,,,
sv1-95,Dedenne,702.0,Pokémon,Basic,70,Psychic,Second Bite (30+),Metal ×2,1,Scarlet & Violet,2023/03/31,Nelnal,Common,https://images.pokemontcg.io/sv1/95.png,https://images.pokemontcg.io/sv1/95_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-95,2025/02/22,0.07,0.01,4.95,0.16,0.05,4.95,,,
sv1-99,Dachsbun,927.0,Pokémon,Stage 1,90,Psychic,Headbutt Bounce (100),Metal ×2,1,Scarlet & Violet,2023/03/31,You Iribi,Uncommon,https://images.pokemontcg.io/sv1/99.png,https://images.pokemontcg.io/sv1/99_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-99,2025/02/22,0.08,0.01,10.0,0.22,0.09,4.95,,,
