ID,Name,Pokedex Number,Supertype,Subtypes,HP,Types,Attacks,Weaknesses,Retreat Cost,Set Name,Release Date,Artist,Rarity,Card Image (Small),Card Image HiRes,TCG Player URL,TCG Price Date,TCG Market Price USD (Normal),TCG Low Price USD (Normal),TCG High Price USD (Normal),TCG Market Price USD (Reverse Holofoil),TCG Low Price USD (Reverse Holofoil),TCG High Price USD (Reverse Holofoil),TCG Market Price USD (Holofoil),TCG Low Price USD (Holofoil),TCG High Price USD (Holofoil)
base5-51,Dark Raticate,20.0,Pokémon,Stage 1,50,Colorless,"Gnaw (20), Hyper Fang (50)",Fighting ×2,1,Team Rocket,2000/04/24,Shin-ichi Yoshida,Common,https://images.pokemontcg.io/base5/51.png,https://images.pokemontcg.io/base5/51_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-51,2025/02/22,,,,,,,,,
base5-52,Diglett,50.0,Pokémon,Basic,40,Fighting,"Dig Under (), Scratch (20)",Grass ×2,0,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/base5/52.png,https://images.pokemontcg.io/base5/52_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-52,2025/02/22,,,,,,,,,
base5-53,Dratini,147.0,Pokémon,Basic,40,Colorless,Wrap (10),,1,Team Rocket,2000/04/24,Kagemaru Himeno,Common,https://images.pokemontcg.io/base5/53.png,https://images.pokemontcg.io/base5/53_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-53,2025/02/22,,,,,,,,,
base5-54,Drowzee,96.0,Pokémon,Basic,50,Psychic,Nightmare (10),Psychic ×2,1,Team Rocket,2000/04/24,Kagemaru Himeno,Common,https://images.pokemontcg.io/base5/54.png,https://images.pokemontcg.io/base5/54_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-54,2025/02/22,,,,,,,,,
base5-55,Eevee,133.0,Pokémon,Basic,40,Colorless,"Tackle (10), Sand-attack (10)",Fighting ×2,1,Team Rocket,2000/04/24,Atsuko Nishida,Common,https://images.pokemontcg.io/base5/55.png,https://images.pokemontcg.io/base5/55_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-55,2025/02/22,,,,,,,,,
base5-56,Ekans,23.0,Pokémon,Basic,50,Grass,"Bite (10), Poison Sting (20)",Psychic ×2,1,Team Rocket,2000/04/24,Ken Sugimori,Common,https://images.pokemontcg.io/base5/56.png,https://images.pokemontcg.io/base5/56_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-56,2025/02/22,,,,,,,,,
base5-57,Grimer,88.0,Pokémon,Basic,40,Grass,"Poison Gas (), Sticky Hands (10+)",Psychic ×2,1,Team Rocket,2000/04/24,Kagemaru Himeno,Common,https://images.pokemontcg.io/base5/57.png,https://images.pokemontcg.io/base5/57_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-57,2025/02/22,,,,,,,,,
base5-58,Koffing,109.0,Pokémon,Basic,40,Grass,"Tackle (10), Poison Gas (20)",Psychic ×2,1,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/base5/58.png,https://images.pokemontcg.io/base5/58_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-58,2025/02/22,,,,,,,,,
base5-59,Machop,66.0,Pokémon,Basic,50,Fighting,"Punch (20), Kick (30)",Psychic ×2,1,Team Rocket,2000/04/24,Ken Sugimori,Common,https://images.pokemontcg.io/base5/59.png,https://images.pokemontcg.io/base5/59_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-59,2025/02/22,,,,,,,,,
base5-60,Magnemite,81.0,Pokémon,Basic,40,Lightning,"Tackle (20), Magnetism (10+)",Fighting ×2,1,Team Rocket,2000/04/24,Miki Tanaka,Common,https://images.pokemontcg.io/base5/60.png,https://images.pokemontcg.io/base5/60_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-60,2025/02/22,,,,,,,,,
base5-61,Mankey,56.0,Pokémon,Basic,40,Fighting,"Mischief (), Anger (20+)",Psychic ×2,0,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/base5/61.png,https://images.pokemontcg.io/base5/61_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-61,2025/02/22,,,,,,,,,
base5-62,Meowth,52.0,Pokémon,Basic,40,Colorless,Coin Hurl (),Fighting ×2,1,Team Rocket,2000/04/24,Atsuko Nishida,Common,https://images.pokemontcg.io/base5/62.png,https://images.pokemontcg.io/base5/62_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-62,2025/02/22,,,,,,,,,
base5-63,Oddish,43.0,Pokémon,Basic,50,Grass,"Sleep Powder (), Poisonpowder ()",Fire ×2,1,Team Rocket,2000/04/24,Kagemaru Himeno,Common,https://images.pokemontcg.io/base5/63.png,https://images.pokemontcg.io/base5/63_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-63,2025/02/22,,,,,,,,,
base5-64,Ponyta,77.0,Pokémon,Basic,50,Fire,Ember (30),Water ×2,1,Team Rocket,2000/04/24,Atsuko Nishida,Common,https://images.pokemontcg.io/base5/64.png,https://images.pokemontcg.io/base5/64_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-64,2025/02/22,,,,,,,,,
base5-65,Psyduck,54.0,Pokémon,Basic,50,Water,"Dizziness (), Water Gun (20+)",Lightning ×2,1,Team Rocket,2000/04/24,Mitsuhiro Arita,Common,https://images.pokemontcg.io/base5/65.png,https://images.pokemontcg.io/base5/65_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-65,2025/02/22,,,,,,,,,
base5-66,Rattata,19.0,Pokémon,Basic,40,Colorless,Quick Attack (10+),Fighting ×2,0,Team Rocket,2000/04/24,Atsuko Nishida,Common,https://images.pokemontcg.io/base5/66.png,https://images.pokemontcg.io/base5/66_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-66,2025/02/22,,,,,,,,,
base5-67,Slowpoke,79.0,Pokémon,Basic,50,Psychic,"Afternoon Nap (), Headbutt (10)",Psychic ×2,1,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/base5/67.png,https://images.pokemontcg.io/base5/67_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-67,2025/02/22,,,,,,,,,
base5-68,Squirtle,7.0,Pokémon,Basic,50,Water,Shell Attack (20),Lightning ×2,1,Team Rocket,2000/04/24,Atsuko Nishida,Common,https://images.pokemontcg.io/base5/68.png,https://images.pokemontcg.io/base5/68_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-68,2025/02/22,,,,,,,,,
base5-69,Voltorb,100.0,Pokémon,Basic,40,Lightning,Speed Ball (20),Fighting ×2,1,Team Rocket,2000/04/24,Ken Sugimori,Common,https://images.pokemontcg.io/base5/69.png,https://images.pokemontcg.io/base5/69_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-69,2025/02/22,,,,,,,,,
base5-70,Zubat,41.0,Pokémon,Basic,40,Grass,"Ram (10), Bite (20)",Psychic ×2,0,Team Rocket,2000/04/24,Mitsuhiro Arita,Common,https://images.pokemontcg.io/base5/70.png,https://images.pokemontcg.io/base5/70_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-70,2025/02/22,,,,,,,,,
base5-71,Here Comes Team Rocket!,,Trainer,,,,,,0,Team Rocket,2000/04/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base5/71.png,https://images.pokemontcg.io/base5/71_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-71,2025/02/22,,,,,,,,,
base5-72,Rocket's Sneak Attack,,Trainer,,,,,,0,Team Rocket,2000/04/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base5/72.png,https://images.pokemontcg.io/base5/72_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-72,2025/02/22,,,,,,,,,
base5-73,The Boss's Way,,Trainer,,,,,,0,Team Rocket,2000/04/24,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base5/73.png,https://images.pokemontcg.io/base5/73_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-73,2025/02/22,,,,,,,,,
base5-74,Challenge!,,Trainer,,,,,,0,Team Rocket,2000/04/24,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base5/74.png,https://images.pokemontcg.io/base5/74_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-74,2025/02/22,,,,,,,,,
base5-75,Digger,,Trainer,Rocket's Secret Machine,,,,,0,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Uncommon,https://images.pokemontcg.io/base5/75.png,https://images.pokemontcg.io/base5/75_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-75,2025/02/22,,,,,,,,,
base5-76,Imposter Oak's Revenge,,Trainer,,,,,,0,Team Rocket,2000/04/24,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base5/76.png,https://images.pokemontcg.io/base5/76_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-76,2025/02/22,,,,,,,,,
base5-77,Nightly Garbage Run,,Trainer,Rocket's Secret Machine,,,,,0,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Uncommon,https://images.pokemontcg.io/base5/77.png,https://images.pokemontcg.io/base5/77_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-77,2025/02/22,,,,,,,,,
base5-78,Goop Gas Attack,,Trainer,,,,,,0,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/base5/78.png,https://images.pokemontcg.io/base5/78_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-78,2025/02/22,,,,,,,,,
base5-79,Sleep!,,Trainer,Rocket's Secret Machine,,,,,0,Team Rocket,2000/04/24,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/base5/79.png,https://images.pokemontcg.io/base5/79_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-79,2025/02/22,,,,,,,,,
base5-80,Rainbow Energy,,Energy,Special,,,,,0,Team Rocket,2000/04/24,Takumi Akabane,Rare,https://images.pokemontcg.io/base5/80.png,https://images.pokemontcg.io/base5/80_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-80,2025/02/22,,,,,,,,,
base5-81,Full Heal Energy,,Energy,Special,,,,,0,Team Rocket,2000/04/24,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base5/81.png,https://images.pokemontcg.io/base5/81_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-81,2025/02/22,,,,,,,,,
base5-82,Potion Energy,,Energy,Special,,,,,0,Team Rocket,2000/04/24,Keiji Kinebuchi,Uncommon,https://images.pokemontcg.io/base5/82.png,https://images.pokemontcg.io/base5/82_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-82,2025/02/22,,,,,,,,,
base5-83,Dark Raichu,26.0,Pokémon,Stage 1,70,Lightning,Surprise Thunder (30),Fighting ×2,1,Team Rocket,2000/04/24,Mitsuhiro Arita,Rare Secret,https://images.pokemontcg.io/base5/83.png,https://images.pokemontcg.io/base5/83_hires.png,https://prices.pokemontcg.io/tcgplayer/base5-83,2025/02/22,,,,,,,,,
base6-1,Alakazam,65.0,Pokémon,Stage 2,80,Psychic,Confuse Ray (30),Psychic ×2,3,Legendary Collection,2002/05/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base6/1.png,https://images.pokemontcg.io/base6/1_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-1,2025/02/22,,,,128.49,114.99,160.0,53.47,30.0,55.0
base6-2,Articuno,144.0,Pokémon,Basic,70,Water,"Freeze Dry (30), Blizzard (50)",,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/2.png,https://images.pokemontcg.io/base6/2_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-2,2025/02/22,,,,190.0,175.99,190.98,39.83,40.0,83.99
base6-3,Charizard,6.0,Pokémon,Stage 2,120,Fire,Fire Spin (100),Water ×2,3,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/3.png,https://images.pokemontcg.io/base6/3_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-3,2025/02/22,,,,1199.0,1899.0,3498.99,269.11,238.89,300.0
base6-4,Dark Blastoise,9.0,Pokémon,Stage 2,70,Water,"Hydrocannon (30+), Rocket Tackle (40)",Lightning ×2,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/4.png,https://images.pokemontcg.io/base6/4_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-4,2025/02/22,,,,335.75,295.0,550.0,88.3,69.99,129.99
base6-5,Dark Dragonite,149.0,Pokémon,Stage 2,70,Colorless,Giant Tail (70),,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/5.png,https://images.pokemontcg.io/base6/5_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-5,2025/02/22,,,,,,,94.16,124.99,299.69
base6-6,Dark Persian,53.0,Pokémon,Stage 1,60,Colorless,"Fascinate (), Poison Claws (10)",Fighting ×2,0,Legendary Collection,2002/05/24,Shin-ichi Yoshida,Rare Holo,https://images.pokemontcg.io/base6/6.png,https://images.pokemontcg.io/base6/6_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-6,2025/02/22,,,,15.17,78.26,129.99,33.84,28.99,49.99
base6-7,Dark Raichu,26.0,Pokémon,Stage 1,70,Lightning,Surprise Thunder (30),Fighting ×2,1,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/7.png,https://images.pokemontcg.io/base6/7_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-7,2025/02/22,,,,162.35,162.34,299.99,42.79,32.79,99.99
base6-8,Dark Slowbro,80.0,Pokémon,Stage 1,60,Psychic,Fickle Attack (40),Psychic ×2,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/8.png,https://images.pokemontcg.io/base6/8_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-8,2025/02/22,,,,99.99,63.9,199.99,34.69,19.95,37.38
base6-9,Dark Vaporeon,134.0,Pokémon,Stage 1,60,Water,"Bite (30), Whirlpool (20)",Lightning ×2,1,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/9.png,https://images.pokemontcg.io/base6/9_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-9,2025/02/22,,,,153.03,108.99,999.99,117.8,95.76,1146.49
base6-10,Flareon,136.0,Pokémon,Stage 1,70,Fire,"Quick Attack (10+), Flamethrower (60)",Water ×2,1,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare Holo,https://images.pokemontcg.io/base6/10.png,https://images.pokemontcg.io/base6/10_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-10,2025/02/22,,,,217.24,199.99,499.99,45.06,44.99,99.99
base6-11,Gengar,94.0,Pokémon,Stage 2,80,Psychic,Dark Mind (30),,1,Legendary Collection,2002/05/24,Keiji Kinebuchi,Rare Holo,https://images.pokemontcg.io/base6/11.png,https://images.pokemontcg.io/base6/11_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-11,2025/02/22,,,,,,,157.54,69.0,157.54
base6-12,Gyarados,130.0,Pokémon,Stage 1,100,Water,"Dragon Rage (50), Bubblebeam (40)",Grass ×2,3,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/12.png,https://images.pokemontcg.io/base6/12_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-12,2025/02/22,,,,168.2,119.99,139.99,30.56,28.99,99.99
base6-13,Hitmonlee,106.0,Pokémon,Basic,60,Fighting,"Stretch Kick (), High Jump Kick (50)",Psychic ×2,1,Legendary Collection,2002/05/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base6/13.png,https://images.pokemontcg.io/base6/13_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-13,2025/02/22,,,,85.99,62.0,95.47,24.57,18.0,49.99
base6-14,Jolteon,135.0,Pokémon,Stage 1,70,Lightning,"Quick Attack (10+), Pin Missle (20×)",Fighting ×2,1,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare Holo,https://images.pokemontcg.io/base6/14.png,https://images.pokemontcg.io/base6/14_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-14,2025/02/22,,,,209.99,95.0,200.0,60.0,31.32,99.99
base6-15,Machamp,68.0,Pokémon,Stage 2,100,Fighting,Seismic Toss (60),Psychic ×2,3,Legendary Collection,2002/05/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base6/15.png,https://images.pokemontcg.io/base6/15_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-15,2025/02/22,,,,172.5,62.21,200.0,29.49,14.99,54.3
base6-16,Muk,89.0,Pokémon,Stage 1,70,Grass,Sludge (30),Psychic ×2,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/16.png,https://images.pokemontcg.io/base6/16_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-16,2025/02/22,,,,47.3,98.72,100.0,16.62,9.5,29.99
base6-17,Ninetales,38.0,Pokémon,Stage 1,80,Fire,"Lure (), Fire Blast (80)",Water ×2,1,Legendary Collection,2002/05/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base6/17.png,https://images.pokemontcg.io/base6/17_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-17,2025/02/22,,,,120.12,38.99,59.99,36.46,20.63,49.99
base6-18,Venusaur,3.0,Pokémon,Stage 2,100,Grass,Solarbeam (60),Fire ×2,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base6/18.png,https://images.pokemontcg.io/base6/18_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-18,2025/02/22,,,,300.0,161.0,490.0,78.58,53.36,109.95
base6-19,Zapdos,145.0,Pokémon,Basic,90,Lightning,"Thunder (60), Thunderbolt (100)",,3,Legendary Collection,2002/05/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base6/19.png,https://images.pokemontcg.io/base6/19_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-19,2025/02/22,,,,199.99,200.0,443.99,39.52,19.53,99.99
base6-20,Beedrill,15.0,Pokémon,Stage 2,80,Grass,"Twineedle (30×), Poison Sting (40)",Fire ×2,0,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/20.png,https://images.pokemontcg.io/base6/20_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-20,2025/02/22,2.97,1.5,5.0,92.5,69.68,299.99,,,
base6-21,Butterfree,12.0,Pokémon,Stage 2,70,Grass,"Whirlwind (20), Mega Drain (40)",Fire ×2,0,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base6/21.png,https://images.pokemontcg.io/base6/21_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-21,2025/02/22,4.02,2.5,5.99,54.98,50.0,199.99,,,
base6-22,Electrode,101.0,Pokémon,Stage 1,90,Lightning,"Tackle (20), Chain Lightning (20)",Fighting ×2,1,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base6/22.png,https://images.pokemontcg.io/base6/22_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-22,2025/02/22,2.6,1.5,5.97,64.98,58.49,99.99,,,
base6-23,Exeggutor,103.0,Pokémon,Stage 1,80,Grass,"Teleport (), Big Eggsplosion (20×)",Fire ×2,3,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base6/23.png,https://images.pokemontcg.io/base6/23_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-23,2025/02/22,3.09,2.0,6.0,45.45,31.51,54.69,,,
base6-24,Golem,76.0,Pokémon,Stage 2,80,Fighting,"Avalanche (60), Selfdestruct (100)",Grass ×2,4,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base6/24.png,https://images.pokemontcg.io/base6/24_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-24,2025/02/22,2.85,2.58,6.95,54.97,43.0,119.99,,,
base6-25,Hypno,97.0,Pokémon,Stage 1,90,Psychic,"Prophecy (), Dark Mind (30)",Psychic ×2,2,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/25.png,https://images.pokemontcg.io/base6/25_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-25,2025/02/22,3.3,2.0,6.44,50.74,44.79,199.99,,,
base6-26,Jynx,124.0,Pokémon,Basic,70,Psychic,"Doubleslap (10×), Meditate (20+)",Psychic ×2,2,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/26.png,https://images.pokemontcg.io/base6/26_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-26,2025/02/22,3.48,1.25,5.21,44.35,31.27,42.59,,,
base6-27,Kabutops,141.0,Pokémon,Stage 2,60,Fighting,"Sharp Sickle (30), Absorb (40)",Grass ×2,1,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/27.png,https://images.pokemontcg.io/base6/27_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-27,2025/02/22,4.78,3.73,9.08,66.24,59.5,125.0,,,
base6-28,Magneton,82.0,Pokémon,Stage 1,80,Lightning,"Sonicboom (20), Selfdestruct (100)",Fighting ×2,2,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/28.png,https://images.pokemontcg.io/base6/28_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-28,2025/02/22,2.39,1.15,89.0,60.0,59.81,199.99,,,
base6-29,Mewtwo,150.0,Pokémon,Basic,60,Psychic,"Energy Control (), Telekinesis ()",Psychic ×2,2,Legendary Collection,2002/05/24,Christopher Rush,Rare,https://images.pokemontcg.io/base6/29.png,https://images.pokemontcg.io/base6/29_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-29,2025/02/22,25.46,22.04,49.99,350.5,448.79,999.99,,,
base6-30,Moltres,146.0,Pokémon,Basic,70,Fire,"Wildfire (), Dive Bomb (80)",,2,Legendary Collection,2002/05/24,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base6/30.png,https://images.pokemontcg.io/base6/30_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-30,2025/02/22,9.25,5.0,49.99,140.0,88.01,188.53,,,
base6-31,Nidoking,34.0,Pokémon,Stage 2,90,Grass,"Thrash (30+), Toxic (20)",Psychic ×2,3,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/31.png,https://images.pokemontcg.io/base6/31_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-31,2025/02/22,7.5,5.6,13.6,102.98,69.48,199.99,,,
base6-32,Nidoqueen,31.0,Pokémon,Stage 2,90,Grass,"Boyfriends (20+), Mega Punch (50)",Psychic ×2,3,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/32.png,https://images.pokemontcg.io/base6/32_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-32,2025/02/22,4.98,3.72,20.78,54.04,29.99,65.45,,,
base6-33,Pidgeot,18.0,Pokémon,Stage 2,80,Colorless,"Wing Attack (20), Hurricane (30)",Lightning ×2,0,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base6/33.png,https://images.pokemontcg.io/base6/33_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-33,2025/02/22,5.22,4.0,10.0,67.0,43.07,61.74,,,
base6-34,Pidgeotto,17.0,Pokémon,Stage 1,60,Colorless,"Whirlwind (20), Mirror Move ()",Lightning ×2,1,Legendary Collection,2002/05/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base6/34.png,https://images.pokemontcg.io/base6/34_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-34,2025/02/22,5.95,3.15,9.97,36.07,24.0,41.79,,,
base6-35,Rhydon,112.0,Pokémon,Stage 1,100,Fighting,"Horn Attack (30), Ram (50)",Grass ×2,3,Legendary Collection,2002/05/24,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base6/35.png,https://images.pokemontcg.io/base6/35_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-35,2025/02/22,3.97,2.5,5.99,79.99,43.76,79.0,,,
base6-36,Arcanine,59.0,Pokémon,Stage 1,100,Fire,"Flamethrower (50), Take Down (80)",Water ×2,3,Legendary Collection,2002/05/24,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base6/36.png,https://images.pokemontcg.io/base6/36_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-36,2025/02/22,3.39,1.37,5.0,182.71,128.0,250.0,,,
base6-37,Charmeleon,5.0,Pokémon,Stage 1,80,Fire,"Slash (30), Flamethrower (50)",Water ×2,1,Legendary Collection,2002/05/24,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base6/37.png,https://images.pokemontcg.io/base6/37_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-37,2025/02/22,1.25,0.49,3.93,100.0,85.0,100.0,,,
base6-38,Dark Dragonair,148.0,Pokémon,Stage 1,60,Colorless,Tail Strike (20+),,2,Legendary Collection,2002/05/24,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base6/38.png,https://images.pokemontcg.io/base6/38_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-38,2025/02/22,2.13,1.0,5.0,146.54,145.55,249.97,,,
base6-39,Dark Wartortle,8.0,Pokémon,Stage 1,60,Water,"Doubleslap (10×), Mirror Shell ()",Lightning ×2,1,Legendary Collection,2002/05/24,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base6/39.png,https://images.pokemontcg.io/base6/39_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-39,2025/02/22,1.4,0.72,2.49,89.23,80.0,299.99,,,
base6-40,Dewgong,87.0,Pokémon,Stage 1,80,Water,"Aurora Beam (50), Ice Beam (30)",Lightning ×2,3,Legendary Collection,2002/05/24,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base6/40.png,https://images.pokemontcg.io/base6/40_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-40,2025/02/22,1.51,0.5,1.99,41.67,34.95,110.0,,,
base6-41,Dodrio,85.0,Pokémon,Stage 1,70,Colorless,Rage (10+),Lightning ×2,0,Legendary Collection,2002/05/24,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base6/41.png,https://images.pokemontcg.io/base6/41_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-41,2025/02/22,1.55,0.8,2.45,38.74,45.0,59.24,,,
base6-42,Fearow,22.0,Pokémon,Stage 1,70,Colorless,"Agility (20), Drill Peck (40)",Lightning ×2,0,Legendary Collection,2002/05/24,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base6/42.png,https://images.pokemontcg.io/base6/42_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-42,2025/02/22,1.46,0.64,89.0,39.62,28.95,50.0,,,
base6-43,Golduck,55.0,Pokémon,Stage 1,70,Water,"Psyshock (10), Hyper Beam (20)",Lightning ×2,1,Legendary Collection,2002/05/24,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base6/43.png,https://images.pokemontcg.io/base6/43_hires.png,https://prices.pokemontcg.io/tcgplayer/base6-43,2025/02/22,1.24,0.5,13.16,59.97,35.0,65.99,,,
